file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,DataUtil/0,true,55,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"streamParser/4[java.nio.file.Path,java.nio.charset.Charset,java.lang.String,org.jsoup.parser.Parser]",false,139,6,6,0,6,3,5,14,1,4,4,5,2,3,0,1,1,0,0,0,4,0,1,0,0,0,70,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/4[java.nio.file.Path,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,119,4,5,3,2,1,2,3,1,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"crossStreams/2[java.io.InputStream,java.io.OutputStream]",false,202,1,1,1,0,2,2,7,0,2,2,2,0,0,1,1,0,1,0,2,2,0,1,0,0,0,24,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"parseInputStream/3[org.jsoup.helper.DataUtil.CharsetDoc,java.lang.String,org.jsoup.parser.Parser]",false,312,6,7,1,6,4,7,20,2,4,3,7,0,0,0,1,2,0,0,0,4,0,2,0,0,0,23,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"readToByteBuffer/2[java.io.InputStream,int]",false,345,1,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,detectCharsetFromBom/1[org.jsoup.internal.ControllableInputStream],false,395,3,4,1,3,16,3,17,4,1,1,3,0,0,0,15,0,0,3,35,1,0,1,0,0,0,18,10,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/4[java.io.InputStream,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,192,5,3,1,2,1,2,3,1,0,4,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,42,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"detectCharset/4[org.jsoup.internal.ControllableInputStream,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,240,14,27,3,24,21,28,60,1,10,4,28,3,2,1,8,1,0,9,2,23,0,5,0,0,0,60,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusMessage/0,false,940,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/0,false,946,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/1[java.lang.String],false,952,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,readFully/0,false,1025,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,65536,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,readBody/0,false,982,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,65536,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,streamParser/0,false,1059,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,65536,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bufferUp/0,false,1029,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyStream/0,false,1041,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusCode/0,false,934,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,parse/0,false,965,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyAsBytes/0,false,1000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,body/0,false,986,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,contentType/0,false,959,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,startPos/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,endPos/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,isImplicit/0,false,84,2,2,0,2,2,2,4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,48,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,"Range/2[org.jsoup.nodes.Range.Position,org.jsoup.nodes.Range.Position]",true,28,1,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,"of/2[org.jsoup.nodes.Node,boolean]",false,95,3,5,2,3,4,3,6,2,2,2,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,27,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,hashCode/0,false,114,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,equals/1[java.lang.Object],false,103,2,2,1,1,5,2,7,4,1,1,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,isTracked/0,false,71,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,toString/0,false,123,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,end/0,false,54,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,start/0,false,37,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,759,3,4,0,4,7,5,12,2,3,2,5,0,0,1,3,0,0,0,3,4,0,2,0,0,0,9,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,toString/0,false,775,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEvaluator,IndexEvaluator/1[int],true,807,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,cost/0,false,854,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,850,1,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,ContainsWholeText/1[java.lang.String],true,845,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,toString/0,false,859,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\nodes\Entities.java,org.jsoup.nodes.Entities$CoreCharset,byName/1[java.lang.String],false,364,1,1,1,0,3,2,5,3,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,allowClose/1[boolean],false,204,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,inputStream/0,false,245,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,expired/0,false,236,0,1,1,0,3,1,6,2,2,0,1,0,0,0,1,0,1,0,1,2,1,1,0,0,0,7,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,"readToByteBuffer/2[java.io.InputStream,int]",false,122,3,5,1,4,9,13,31,1,8,2,13,0,0,1,1,1,1,1,7,10,2,4,0,0,0,37,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,"ControllableInputStream/2[org.jsoup.internal.SimpleBufferedInput,int]",true,37,2,2,1,1,2,2,9,0,0,2,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,14,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,resetFullyRead/0,false,185,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,baseReadFully/0,false,181,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,"wrap/2[java.io.InputStream,int]",false,53,3,7,5,2,2,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,emitProgress/0,false,218,1,2,1,1,4,2,6,1,1,0,2,0,0,0,2,0,1,0,5,2,2,1,0,0,0,8,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,reset/0,false,155,1,5,2,3,3,3,15,0,0,0,3,0,0,0,1,0,0,2,4,4,1,1,0,0,0,12,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,"read/3[byte[],int,int]",false,74,3,4,1,3,18,6,31,3,2,3,6,2,1,1,4,1,0,1,8,7,0,4,0,0,0,21,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,max/0,false,193,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.22.1\jsoup-jsoup-1.22.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,"timeout/2[long,long]",false,212,1,1,1,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,8,1,0,false
